,id,name,alias,rating,review_count,price
14,tgxqF7k3jWnBecVjmZEbsA,Bagels & More,bagels-and-more-edgewater-2,3.5,27,1.0
15,N6_qSesaVVrnZ5VDGFpCrg,Telegraphe Cafe,telegraphe-cafe-new-york-3,4.0,336,1.0
16,gzHRQ7ucrcriHkqDnqs_DA,Sam's Bagels Deli & Cafe,sams-bagels-deli-and-cafe-north-arlington,3.5,56,1.0
17,NTR57L0kEqJyACSDBwPV1Q,Pop’s Deli,pop-s-deli-new-york,4.0,18,
18,5VdUwmUWt8R8EhclxYiZOA,Milk & Pull,milk-and-pull-brooklyn-2,4.0,53,2.0
19,cfL1Wje0_seF0wK5Fg28Eg,Big John's Coffee Shop & Grill,big-johns-coffee-shop-and-grill-brooklyn,4.0,85,1.0
20,yfA52uk39F81HWUgHBTP0g,Communitea,communitea-long-island-city-6,4.0,123,1.0
21,_BGO3f92Ys1w0EBQ9jy0lw,Hot Bagels,hot-bagels-flatlands,3.0,10,1.0
22,8h89zabx-9QE9fshXLXWDA,Adam's Bagel and Deli,adams-bagel-and-deli-rego-park,3.5,78,1.0
23,VPBsmTp4hDErqVSxi8hTTQ,Avenue P Appetizers,avenue-p-appetizers-brooklyn,3.0,1,
24,1uPB-IOaoWd4s2jNFpZgVw,Poseidon Bakery,poseidon-bakery-new-york,4.5,187,1.0
25,Q2R8CqeK0B3gDAPf4a_qTQ,Bagels on the Run,bagels-on-the-run-new-rochelle,5.0,1,
26,VF3Ep2NQN8FqSCV8ySulSA,19 Cafe,19-cafe-new-york,4.5,105,1.0
27,_LWMUKyw9H1kvFNO9PpP8Q,Queens Bagels & Delicatessen,queens-bagels-and-delicatessen-forest-hills,4.5,26,1.0
28,1VBeb3BF8R8cwuCYGeMrVg,Zaca Cafe,zaca-cafe-brooklyn,4.5,102,2.0
29,bgoLMIisnv-iIgC0ApBKOA,Wally’s Bagels,wally-s-bagels-new-york,4.0,5,
30,CNKQ7K0FW4pRh83VHma2aQ,Bagels by Jarrett,bagels-by-jarrett-west-orange-3,4.0,14,
31,LQI_yvSb4kZcwEZVGwf7Ww,Brothers Bagels,brothers-bagels-brooklyn-3,4.0,14,
32,SAGXXiDD46O-iV_tFul51Q,Ridge Road Hot Bagel & Deli,ridge-road-hot-bagel-and-deli-lyndhurst,4.5,73,1.0
33,vrrJiOKEfCKnSOnEgagW7Q,Coffee & Green,coffee-and-green-queens,5.0,2,1.0
34,4jtWfrGODTtbg5sar4cjPA,Cannelle Patisserie,cannelle-patisserie-east-elmhurst,4.5,752,2.0
35,-zzMDQkhZzrnBUdrfpG3Ng,Ange Noir Cafe,ange-noir-cafe-brooklyn,4.0,104,1.0
36,k5uLQag3XnKyd_ZwunQuKg,Brooklyn-Heights Deli,brooklyn-heights-deli-brooklyn-2,4.0,43,2.0
37,ZnNyNdhU2tUE07S2P3sF9g,Simply Bagels,simply-bagels-newark,3.5,19,1.0
38,Db2zQ3Wm7zW6Sji-nk6usQ,Goldberg's Famous Bagels & Deli,goldbergs-famous-bagels-and-deli-yonkers,4.5,32,1.0
39,ktncNrHU5gYDFT8056FVCg,Teaneck Road Hot Bagels,teaneck-road-hot-bagels-teaneck,4.5,89,1.0
40,5GdVLhENpG_MBDVaP7RgEg,Java Day,java-day-flushing,4.0,34,1.0
41,urH_DOStE-SkScFn6uVwQQ,Bagels on Park,bagels-on-park-weehawken,4.5,33,
42,bZc7uxqmmYLxLb14gfCOuw,Cafe Madeline,cafe-madeline-brooklyn,4.0,517,2.0
43,NFxYTAOXZ4cQQeX2Bm1GeA,Old Country Bagel,old-country-bagel-howard-beach,3.5,53,1.0
44,TzyGxaYLLktPnEi2Vra0OQ,Brooklyn Deli,brooklyn-deli-brooklyn-5,3.5,15,2.0
45,rl4rHDWcdDBqZhMA-JCaew,red olive deli,red-olive-deli-new-york,5.0,1,
46,3o5ABdDmf0oNWwVrzh-ieA,Brooklyn Roasting Company,brooklyn-roasting-company-new-york,4.0,182,1.0
47,cotF48UHQE3V-4sLwNu5IQ,Bagel Corner,bagel-corner-bronx,3.0,96,1.0
48,_LiezzGnDxKMyqOivtQJxQ,Moduwa York 84,moduwa-york-84-new-york,4.0,22,
49,CHpmu4N_kRSd-ekynJqIIA,Bingo Deli,bingo-deli-new-york,4.0,79,1.0
0,m6KUH9vS3JQXsAgKPZ9bWg,J & J Bagel,j-and-j-bagel-ridgefield,4.0,52,1.0
1,HmbSkSwJz1JTyLbb5kGEGQ,Gombo's Heimishe Bakery,gombos-heimishe-bakery-brooklyn,4.5,39,1.0
2,QsWuld72cYzdNDP4gXDH7Q,Grand Mars Bagel & Deli,grand-mars-bagel-and-deli-maspeth,4.0,5,
3,aAqdmE9QFLLQsYDMibtbJA,Mama Eatery,mama-eatery-new-york,4.0,126,1.0
4,1XH47HzrPYmPWHEgS6PH5w,Franklin Corner Cafe,franklin-corner-cafe-brooklyn,4.0,35,1.0
5,KEyhIMAUpj7cceOvG9C1sA,Kabisera,kabisera-new-york-2,4.5,62,1.0
6,CYf9FmRmjYa2MAnAv1Z4Cw,Blue Spoon Coffee,blue-spoon-coffee-new-york-3,4.0,188,1.0
7,9lWbPKuJKq-QoSJlkyzTRQ,The Bagel Emporium - Port Chester,the-bagel-emporium-port-chester-port-chester,4.0,53,1.0
8,ok9QnkdrbqE8Kjc-u6Isyg,Liberty Bagel & Deli,liberty-bagel-and-deli-new-york-2,4.0,41,1.0
9,HFOiW4RvijuoblE4DD3JwA,Dekalb Market Hall,dekalb-market-hall-brooklyn-2,4.0,665,2.0
10,CsD5A2eIEm3BZ0ETMh0m0w,Not Just Bagels,not-just-bagels-staten-island-2,2.5,130,2.0
11,hGdkg4_1TzYDb4h4CBhS9A,The Bagel Mill,the-bagel-mill-new-york,2.5,116,1.0
12,rSJAtekGHxeixVpTlOBxyg,Flowers Cafe,flowers-cafe-new-york-3,4.0,41,1.0
13,7-Rr97T-mcgVvL1yTTCAXg,Jack's Stir Brew Coffee,jacks-stir-brew-coffee-new-york-2,4.0,195,1.0
14,S9sc-6uSsplyU073_4waTQ,Royal Crown Bakery,royal-crown-bakery-staten-island,4.0,445,2.0
15,M_ldoaPR-pZlrnO47jDpPA,Willoughby General,willoughby-general-brooklyn,4.5,28,2.0
16,zDgMawyGcNqrknfcGKZZ0A,All American Bagel & Barista Company,all-american-bagel-and-barista-company-howard-beach,3.5,78,1.0
17,SFXgb0chXSag8YGNtiLyMA,Holesome Bagels,holesome-bagels-brooklyn-4,2.5,9,1.0
18,4lBQFduDuS_kkMvfrp3sxQ,Mike's Donuts,mikes-donuts-brooklyn,4.5,130,1.0
19,yaxvCNxFH6m86R1vfutMvA,Bagel Buster,bagel-buster-staten-island-2,4.0,3,
20,ycnI-_jWp6h9R4KYFfHvfQ,Hudson Bagel,hudson-bagel-new-york,3.0,56,1.0
21,_nlAcAkUMAxTqHTgHaBK5g,Plaza Bagel & Deli,plaza-bagel-and-deli-clifton,4.5,108,1.0
22,0sXTHdwbJ_TEZq2WNjmGXw,Irving Farm New York,irving-farm-new-york-new-york-10,4.0,569,2.0
23,KVQ0LXmKRUypqj8kNLFy5g,F&M Bagels,f-and-m-bagels-brooklyn,3.5,31,1.0
24,MB1ei80A6bUsnryCy5I2Ww,Metro Finest Deli,metro-finest-deli-brooklyn-2,4.5,11,
25,VDPU_uI93xjbyRjxYUAQ2g,New York City Bagels & Deli Cafe,new-york-city-bagels-and-deli-cafe-union-5,4.5,42,1.0
26,M2CSxMwbkwJr_G_Bzp7Y5Q,Mah-Ze-Dahr Bakery,mah-ze-dahr-bakery-new-york,4.5,285,2.0
27,9zlJ7CsIe0PpFplZepXaSQ,SMARTWICH,smartwich-new-york,5.0,10,
28,mvNsJVCaDUcUu16yS23c7w,NY Hot Bagels & Bialys,ny-hot-bagels-and-bialys-forest-hills-2,3.0,27,2.0
29,XpAZBiSrLNi0t332tWxYcQ,Acme Smoked Fish,acme-smoked-fish-brooklyn,5.0,130,2.0
30,Qu9J_yrZnq07RsnwYEYdtQ,DGGD Coffee Shop,dggd-coffee-shop-downtown-brooklyn,4.5,5,1.0
31,ZjURVd4EPAQccOJPULfzDQ,D'oh Bagels,d-oh-bagels-rahway,4.0,76,1.0
32,kPWiM9tdCgp7z_iWs9suDg,Rockaway Bagels,rockaway-bagels-rockaway-park,4.0,41,1.0
33,OUx6Jy5NTOXdCSdxEqycZQ,Pick-A-Bagel,pick-a-bagel-new-york-17,2.5,135,1.0
34,yt4TpkQ-45A-ZsniITzgVg,Madison Bagel & Grill,madison-bagel-and-grill-new-york,2.5,19,2.0
35,gjVlhXFtyyiOs3POO8nSHQ,Bagels on Kings,bagels-on-kings-brooklyn,2.5,28,2.0
36,oAfurJDEkcVozDQnJ5X8vA,Harrison Bagels,harrison-bagels-harrison,4.5,36,1.0
37,12anHG0qFlw8Jkb99RX3Mg,Mile End Delicatessen Brooklyn,mile-end-delicatessen-brooklyn-brooklyn,3.5,768,2.0
38,cmOei5M6Vcw3h-j1ZqHHAA,Hillside Hot Bagels,hillside-hot-bagels-hollis-2,3.5,6,2.0
39,NJmg1hOn9356xnA6gcYNEA,Baba's Deli,babas-deli-brooklyn,4.0,13,
40,b8eHRzoFDRvpluLab2_RQQ,Bradley Bake Shop,bradley-bake-shop-bogota,4.5,12,
41,mIDV-IEfeZsQtVW1BUHXLA,Indie,indie-long-island-city,4.0,135,2.0
42,wuFn0SKmVdTgweA_7O9lVA,L & M Delicatessen & Catering,l-and-m-delicatessen-and-catering-new-york,4.5,93,1.0
43,8QaVI3EgwfnflOaZRcwxAg,Clementine Bakery,clementine-bakery-brooklyn,4.0,443,2.0
44,7ivo20IScWLrY_Sp6N--vw,Seymour's Cafe,seymours-cafe-livingston,4.0,144,2.0
45,GLtOZ-nqNPXxeqtG8cveRQ,Orwashers,orwashers-brooklyn,3.0,32,
46,eqvKgylt-9s0R6hYMoN90g,Bagels R Bakin,bagels-r-bakin-brooklyn-3,2.0,9,1.0
47,5Iq46XSngo4RoUAedDxK5g,Compton's,comptons-astoria,4.5,85,2.0
48,56qlj1cYlqNzmG0xllGg-w,Westville Dumbo,westville-dumbo-brooklyn,4.0,277,2.0
49,ZMQzXIiqdBIuicFySTWGKg,Dough,dough-new-york-2,4.0,1496,1.0
0,U5hCNNyJmb7f3dmC1HTzSQ,Junior's Restaurant & Bakery - 45th St.,juniors-restaurant-and-bakery-45th-st-new-york,4.0,4619,2.0
1,RmId9z8FZWDXsvfP0iV-8w,Long Island Bagel Cafe - Glen Cove,long-island-bagel-cafe-glen-cove-glen-cove,3.5,102,1.0
2,508S0MCamtvfLBZyPdg-tA,Ciao Bagel & Deli,ciao-bagel-and-deli-east-rutherford,4.0,64,2.0
3,V-y1DwncOHedKu5mjQxkZg,Bagels R Us,bagels-r-us-staten-island-2,4.0,65,1.0
4,UVtRuihrZF9vwxHXZQOqYw,All American Bagel & Barista ll,all-american-bagel-and-barista-ll-broad-channel,3.5,36,1.0
5,a0jNCZYlgkPwrgUNSe5UEQ,La Jugueria,la-jugueria-brooklyn,5.0,1,
6,lSeEbTefwsBytTjOigFLlQ,D&D Coffee Shop,d-and-d-coffee-shop-brooklyn,4.0,125,2.0
7,yRnLKQmmGgyUtLf3aw7nAQ,Swallow Cafe,swallow-cafe-brooklyn-3,3.5,194,1.0
8,Smj-UqUvNFneHKkuZ0BN7A,Kona Coffee and Company,kona-coffee-and-company-new-york,4.5,116,2.0
9,AI_tbHT241OKCRpsUIy4bg,Parva Bakeshop Cafe,parva-bakeshop-cafe-jackson-heights,5.0,8,
10,Btt2qfT58Xms9ACmtUPa9g,Hot Bagels & Deli,hot-bagels-and-deli-parsippany-troy-hills-2,4.5,55,1.0
11,OFJ2453VTKMh8Z87uBlV-g,Hot Bagels,hot-bagels-new-york-2,4.0,11,1.0
12,5oL2eTFeSFP1aGj09cnsDA,Plaza Bagel & Deli,plaza-bagel-and-deli-staten-island,4.5,20,1.0
13,xVzRouEsAICjEV0-EBrTUw,Olive's,olives-new-york-4,3.0,72,2.0
14,6PwI_HV9JB8ZM0vbgfVGdA,Scarsdale Bagels,scarsdale-bagels-scarsdale,4.0,79,1.0
15,PnIhJd9aWM3ClEFgNop5JA,Dawa 91,dawa-91-new-york,3.0,26,1.0
16,6OSf-XAdH9z-jLiXxTPZKg,The Original Sandwich Shoppe of New York,the-original-sandwich-shoppe-of-new-york-new-york,4.0,185,2.0
17,6BVCbBM9nmr85CEUNgxPaA,Cocoa Grinder,cocoa-grinder-brooklyn-4,4.0,141,1.0
18,GqcTRG5saxT8Db2ViYLheA,1080 Brew,1080-brew-ridgewood,4.5,28,2.0
19,vGFCPgKmDqsldeA7qadZbw,Terranova Bakery,terranova-bakery-bronx,4.5,37,2.0
20,abnEZlLrONsjAehT5awbyg,Pick A Bagel,pick-a-bagel-new-york-14,2.5,127,1.0
21,377T_E91x6WRWjdjd3UyAg,Village Bagels,village-bagels-brooklyn,5.0,3,
22,cSg6wIFrYz_iYddUSV4BVw,Delimarie,delimarie-new-york-2,4.0,102,1.0
23,msoDeEHkvt7mbuYtl2nDmw,Cocoa Grinder,cocoa-grinder-brooklyn-5,3.5,103,2.0
24,p17WZDWekIuEuB10iPqqew,Cinnamon Girl,cinnamon-girl-brooklyn,3.5,91,1.0
25,w4UNzQPHfevyL1AQXn4wVA,Good Vibes Coffee Shop,good-vibes-coffee-shop-forest-hills,5.0,5,
26,pIQ0oSsZKO-IqOIlYH_pXw,Square Deli,square-deli-new-york-2,4.0,34,1.0
27,E2Pil7qZLKNdK0wuKzkFTA,Zabka Coffee,zabka-coffee-brooklyn,4.5,82,1.0
28,vlrX_iywV3c3iLrzjN-hMw,Gold Deli,gold-deli-new-york,4.0,6,1.0
29,SWmQLtea4Cjr4YWWX-MS_Q,Milk 'N Honey NYC,milk-n-honey-nyc-new-york,3.0,107,1.0
30,pQkzgYnGnNzdCWriyGlfdg,Dweebs,dweebs-brooklyn,4.5,85,1.0
31,E5GYUN-Y5ewHRIE3wQZVEQ,Hello Deli,hello-deli-new-york,4.0,141,1.0
32,giuBfo5gckSXmQwV08Piyg,Brancaccio's Food Shop,brancaccios-food-shop-brooklyn,4.5,192,2.0
33,_3qAfCxRRB-C_lfYGuI1bA,The Bettered Bagel,the-bettered-bagel-staten-island,4.0,26,1.0
34,cCesIqo-LQt0cRlZAnrAZQ,Friedman's,friedmans-new-york-59,4.0,2450,2.0
35,dRUOqgN2Ct7L-vVvkpBBzg,Deli Fusion Cafe & Juice Bar,deli-fusion-cafe-and-juice-bar-brooklyn,4.5,3,
36,aI1yals6ghSQuXS_vMIbPw,Cafe One,cafe-one-new-york,4.0,184,1.0
37,ztjT8hvC4UU35fA96rTkQg,Bonafide Delicatessen & Cafe,bonafide-delicatessen-and-cafe-brooklyn,4.0,26,2.0
38,ZHSSqpcuqzA5xcobuqBNZA,LoHo Gourmet Deli,loho-gourmet-deli-new-york,4.5,22,1.0
39,zT5vPRCOGFXBAGrFz-qc2g,Corner Grind,corner-grind-brooklyn,4.0,112,1.0
40,A5YzhzVxX7JigLl5kmYbGg,Adventure Cafe,adventure-cafe-new-york-2,4.5,36,1.0
41,hRR5al7MQ-Pn3xXq6OIMqg,Bagel Box,bagel-box-little-ferry-2,4.5,41,1.0
42,S-Z66xik60GYEtfD1ZMJpw,Cypress Inn,cypress-inn-ridgewood,4.5,120,1.0
43,LJ0y9Kkfpo8RCVYSQIseIw,Hamilton's Cafe Restaurant,hamiltons-cafe-restaurant-new-york-2,3.5,208,2.0
44,KJ_tU4Cjxvxf4X1YtsPF6w,Sunshine Bagel,sunshine-bagel-ardsley,4.0,85,1.0
45,btieKMUm5KZn9sbHVOqBtw,The Spot,the-spot-ridgewood-3,4.0,82,1.0
46,uQ4HZzNarBBNcTKZSIY-vA,Black Fox Coffee,black-fox-coffee-new-york,4.0,192,2.0
47,eJzVEVIHql5Vyi0jNxT0Xg,Santa Barbara Deli,santa-barbara-deli-manhattan,4.0,21,1.0
48,TCYy1ULREceEiEu5h5FHPA,Olympias Finest Deli,olympias-finest-deli-new-york-5,4.0,50,1.0
49,MHtbBc2np3sR7jiV9GphNg,Tribeca's Kitchen,tribecas-kitchen-new-york,4.0,503,2.0
0,yAlIuy3M3Fu4MImYQ7q_Fw,Healthy Greens Gourmet Deli,healthy-greens-gourmet-deli-new-york,5.0,7,
1,18-qEPtsL2lbZH4ianmicg,The Granddaddy,the-granddaddy-new-york-2,4.0,111,2.0
2,ENTEjE5ENDqrVncjoYstyA,Bagels & Co,bagels-and-co-fresh-meadows,3.5,83,2.0
3,nWckR5pzhJn2beSN7ngZhA,Grimaldi's Bakery,grimaldis-bakery-ridgewood,4.0,72,1.0
4,wHNw5YMZBsoLd4ob74XSbw,Rolen Bagels,rolen-bagels-bronx,3.0,36,1.0
5,V_HFGmoiKLMTKm5Lm4wOwg,Knapp Street Bagels,knapp-street-bagels-brooklyn,3.0,33,1.0
6,ieHaRi-zTSLUsARqf8wQhw,Sunrise Bagel,sunrise-bagel-staten-island,4.0,9,1.0
7,WEgZKSeh2zdvEsSGoQg3Bg,Brooklyn's Natural Deli,brooklyns-natural-deli-brooklyn,3.5,33,
8,_XWc8K-wrIwuef8Ac0j3tg,Butch & Coco Cafe,butch-and-coco-cafe-bedford-stuyvesant-2,3.5,210,2.0
9,-7mvJpV-gmOCT0HFNOhMNA,The Brothers Cafe,the-brothers-cafe-sunnyside,4.5,101,1.0
10,Yfn8P_DDB02Z1yueI5-ULA,Schuyler Bagel Deli,schuyler-bagel-deli-north-arlington,3.5,31,1.0
11,x5-HC3RrWY8QKg0e3GYteQ,Boonton Bagels and Gourmet Deli,boonton-bagels-and-gourmet-deli-boonton,4.0,56,1.0
12,SdiyEqFZ2QBg8m4F1seMgw,Sunset Bagels,sunset-bagels-brooklyn,2.0,172,1.0
13,VCqNjupCWZ5INzOcyBMJSg,The Grey Dog - Union Square,the-grey-dog-union-square-new-york,4.0,1054,2.0
14,hz50-p9Oa_RcTYPSjiD_Ig,Long Island Bagel Cafe - Mineola,long-island-bagel-cafe-mineola-mineola,4.0,75,1.0
15,ucGCdO8Q4DkKrVQyvsbd1A,Sofia & Grace Cookie,sofia-and-grace-cookie-brooklyn,4.5,50,1.0
16,ht3DxDFrvMRSv9WeeX80NA,Lox,lox-new-york,4.0,49,2.0
17,M6uMYAfGywJiVNswIH35PA,Bake Shop,bake-shop-east-williamsburg,4.0,102,2.0
18,r3SmFWVVoBBIIvsAGlTy5Q,Coffee Z,coffee-z-flatbush-ditmas-park-4,4.0,66,1.0
19,8ZpHqfqSDPnqQ2P81uV4Zg,Lic Deli & Grocery,lic-deli-and-grocery-long-island-city,4.5,33,1.0
20,9Xo3owk1WNBYUZaczwXvog,Cozy Deli,cozy-deli-new-york-2,4.0,11,1.0
21,KHTmMPRqpzR2tuGfUTphDQ,Brooklyn Standard,brooklyn-standard-brooklyn-3,3.0,86,2.0
22,Wh2K9iqjBmnlqv3T8bu6sA,Simit Sarayi,simit-sarayi-new-york,4.0,342,2.0
23,LZZSTSgx4eBuv-T3Be9How,Sunset Deli,sunset-deli-brooklyn,4.5,53,1.0
24,59dulpe8fTkvAtDVIdAW4Q,Brooklyn Whiskers Bakery,brooklyn-whiskers-bakery-brooklyn-2,3.5,162,1.0
25,lkH6Osb_YNQzk66GeI7chw,Qathra,qathra-brooklyn,4.0,324,2.0
26,rF7YK9EubHQ74FwXYmg-eA,Mudpark,mudpark-new-york,4.5,35,1.0
27,p7AK3xaLGgyG1jYP8kSzNw,Caffe Bene,caffe-bene-new-york-34,4.0,84,2.0
28,Ww_4_p0BTHQigxtWA6mN2A,Wonder Bagels,wonder-bagels-jersey-city-5,3.5,72,1.0
29,_1SQuOtJI1PXK3DSu7nrWw,Park West Cafe,park-west-cafe-new-york,4.5,67,1.0
30,GqQ5J5nfBp0Q4FkKwvvqKw,Martha's,marthas-jersey-city-2,4.5,49,1.0
31,KSE8qPwGAxaKZEBkLAFLjQ,Big Belly Deli,big-belly-deli-brooklyn,3.5,19,1.0
32,KGAF6jKzyQ9fDbtUm_iHWQ,Daily Press Coffee,daily-press-coffee-brooklyn-13,4.0,68,2.0
33,lOzgdc3RareiFMYfNTsBig,C-Xique Cafe,c-xique-cafe-brooklyn,5.0,3,
34,DO91C6baD0RSO-AN6cKCCA,The West,the-west-brooklyn,4.0,218,2.0
35,UBUoQ1UDPRioPOb4lJw94w,Rosa's Cafe,rosas-cafe-long-island-city-3,4.0,30,1.0
36,j7pPLo4MM-ydqFtB_cau4A,Three Guys Bagel,three-guys-bagel-baldwin,5.0,1,
37,eJCAgY59A38zakVXLCCBDQ,Emmons Bagels,emmons-bagels-brooklyn,3.0,21,2.0
38,24YnertUO8mNQTv69OTInQ,Cafe Nala,cafe-nala-flushing-2,4.0,1,
39,QG8pqZsrnr-wTCMLn3UeBQ,The Fillmore Delicatessen,the-fillmore-delicatessen-new-york-2,4.0,91,2.0
40,EB9cbdwOaLp4w9h6ocrRng,Lucky 7 Gourmet Deli,lucky-7-gourmet-deli-new-york,3.5,9,3.0
41,9FTxg528ZSi2UFRSpifWYQ,Bagel Land,bagel-land-staten-island,3.5,19,1.0
42,f_LF_IWOKg8t5-LLm2tZgQ,Bookery,bookery-brooklyn,4.0,41,1.0
43,IKjwBQ_x1n05aWl0pVgdhw,Brother's Bakery Cafe,brothers-bakery-cafe-new-york,3.0,69,2.0
44,S6IQCCdE-HW_RTzdlJdOjQ,Barry's Bagel & Deli,barrys-bagel-and-deli-clifton,4.5,90,1.0
45,ufxPNPXGdOwq51kXjOnmqg,Hole Lot Of Bagels,hole-lot-of-bagels-middletown,4.0,22,1.0
46,ljyoKg8UYnAbXiZ6xCN8UA,The Bagel House,the-bagel-house-lodi-2,4.5,80,1.0
47,dhEM2sJqAxyVg4FFjV9q-g,Not Just Bagel Store,not-just-bagel-store-brooklyn,3.0,2,
48,XFZ2amp5ROae_scM9Wxhkg,Knapp Street Bagel Cafe,knapp-street-bagel-cafe-brooklyn,2.5,48,1.0
49,ra-t8lzzy3Q4uE8RaWPK_Q,Konditori,konditori-new-york-9,5.0,5,
0,0IWkuFkLzL6lFKRGApZpHg,New York Bagels Deli & Catering,new-york-bagels-deli-and-catering-yonkers-5,4.0,86,1.0
1,ttBo5Ts_cPKN5wXon4eglw,Broadway Deli & Bagels,broadway-deli-and-bagels-new-york,3.5,33,1.0
2,xniqwR_HbfITdtTh-MS6Ow,10th Ave Deli,10th-ave-deli-brooklyn,4.0,5,
3,Etg2R7kFSSExsvki0sOqug,The Original John's Deli,the-original-johns-deli-brooklyn,4.0,319,2.0
4,FFQ6Ie0Mat3I9W7X4W6b2A,Wonder Bagels,wonder-bagels-jersey-city-2,4.0,101,1.0
5,zwFS-FcGe062to_rWWkLCw,Bouchon Bakery,bouchon-bakery-new-york-2,4.0,793,2.0
6,OgD0x62tGI00MIfsiDBo5A,Ziggy Deli & Grill,ziggy-deli-and-grill-brooklyn,5.0,1,
7,XR-ukhC5BvAKDq1oTQrQ9A,Ad Hoc | Collective,ad-hoc-collective-new-york,5.0,63,2.0
8,Zzu6Y6t3UdveFnSpbu2YrA,Bagel Express II,bagel-express-ii-new-york-5,2.0,31,1.0
9,XigD6ebv4WNMt7Wew5Ianw,The Bagel Bin,the-bagel-bin-staten-island,3.0,31,1.0
10,PIX_ZMG3CLSEk74zyz7kUg,Hungry Ghost,hungry-ghost-brooklyn-4,3.5,28,1.0
11,wXiIxbnFRaFBS9RI4wJrdw,Baba Cool,baba-cool-brooklyn,4.0,177,2.0
12,tpPd77hwFlci6jT2E-0VfA,Corvo Coffee,corvo-coffee-new-york-4,4.0,48,1.0
13,iJtJ3W_o0uHtHmLkcjI3Gw,Cafe Frederick,cafe-frederick-new-york,4.0,115,2.0
14,BAPjyr1XCBU1A2766wdpNg,Familiars Vegan Coffee Shop,familiars-vegan-coffee-shop-brooklyn-2,4.5,24,
15,nHt_KvHIxR6k8ljgZzO6xA,My NY Bakery Cafe,my-ny-bakery-cafe-new-york-2,3.5,136,1.0
16,kvpSqh3q7r3HK3Tw-wXGEQ,Ashbox,ashbox-brooklyn,4.5,127,1.0
17,9QdKriA9ef0C4ENbjR90NA,Gobo's,gobos-borough-park,3.5,12,2.0
18,EtgNqPyHjN2sCi_LTXvAIQ,Bagel Crepas Cafe,bagel-crepas-cafe-west-new-york,2.5,27,1.0
19,7XiKltREGe67tEnjRzWgZg,Bagel Nosh,bagel-nosh-butler,3.5,31,1.0
20,p8lfOG4oKeFt95ngi3Qo_g,M&O Bagels,m-and-o-bagels-jamaica-2,3.0,4,
21,Y5vNDWPehr_MaHiJTYoAFQ,Kosher Bagel Hole,kosher-bagel-hole-brooklyn-3,4.0,7,
22,wnyX_yg4ddSDkupwFKftIA,Bonafini,bonafini-brooklyn-2,4.0,349,2.0
23,9-15fqwnOxi99KuN8rRx8Q,Bravo's Cafe,bravos-cafe-ridgewood,4.5,28,1.0
24,qe_jQ6BDPkwM6wcxl7KyxA,The Bagel House,the-bagel-house-verona,5.0,18,
25,KE8DUBYGMz77qWQ-M6RvMQ,Ben's Bagel Barn,bens-bagel-barn-little-ferry,3.5,52,1.0
26,0LtLFRGu0SYc3i4nGIabmA,The Bagel Shoppe,the-bagel-shoppe-hackensack,3.5,65,1.0
27,Vm5IE56Cs-j-9vL5pM-ZjA,Friendly Bakery,friendly-bakery-east-elmhurst,4.0,12,1.0
28,xRM1-_CXdJUZeQkMz6Jv4g,Hot Bagels Abroad,hot-bagels-abroad-montclair,4.0,89,1.0
29,KYetiiGL419Ds85eSgbsLQ,Mr Bagelsworth,mr-bagelsworth-edgewater-2,2.5,121,1.0
30,jZZMmT7Mk3S-fNjXcq3Ksg,Devocion,devocion-williamsburg,4.0,437,2.0
31,MQa-1Xg_sZA_XMgiNPn7Iw,Gotan - Williamsburg,gotan-williamsburg-brooklyn-2,4.0,133,2.0
32,yaBrQbt7kMrbXAo6qrzpYw,By the Way Bakery,by-the-way-bakery-new-york,4.5,226,1.0
33,812lKVqrIehaImJKmu84iw,Milk Bar NYC Flagship,milk-bar-nyc-flagship-new-york-2,4.0,116,2.0
34,EjnhjQqJtSgR9jrE3e3Zsw,High Ridge Bagel Factory,high-ridge-bagel-factory-yonkers,4.0,50,1.0
35,rXSg2TOOcAXkXeF7CFRMEQ,Tal Bagels,tal-bagels-new-york-2,3.0,370,1.0
36,Pxa-Lu2gPyuDnURCQCYh5g,Hot Bagels,hot-bagels-rego-park,4.0,1,
37,4rasslxwedHuFMCjEnlZBA,Farmer in the Deli,farmer-in-the-deli-brooklyn-3,4.5,8,1.0
38,wIAuuao7hVDYVJA1mCPa3g,Syrena Bakery,syrena-bakery-brooklyn,3.5,90,1.0
39,5wPuuBi8fxhgpfAjYG2O8w,B & B 47,b-and-b-47-new-york-2,5.0,1,
40,HyGMiwv6IkT3AYVDZ88QjA,Metro Feast,metro-feast-brooklyn,4.0,40,1.0
41,m9Ud-Z_3AnRca9gUe95crQ,Gansevoort Market,gansevoort-market-new-york-2,4.0,265,2.0
42,ke3IQX15VGwmGWjPmoWf3w,Bagel Base,bagel-base-elmwood-park,4.0,56,1.0
43,kTSejIjmKGsK1Erwdser4g,Broadway Au Lait,broadway-au-lait-new-york,4.0,46,1.0
44,rKbnm4TOYB1rqY4DCO_1kg,Legal Grounds Coffee Company,legal-grounds-coffee-company-jersey-city,4.0,154,1.0
45,8sPvW08yqz4i5pWsJyM3Zw,Bagel Supreme,bagel-supreme-rutherford,3.5,86,1.0
46,ayXks_0MqvVjU3eub7y-sw,Yura at Coleman's,yura-at-colemans-new-york,4.0,18,2.0
47,kA98xP8HiJ_-fVaM7RECLw,Laughing Man Coffee & Tea,laughing-man-coffee-and-tea-new-york-3,4.5,231,2.0
